payment_id,amount,payment_method,failure_reason,previous_successful_payments,previous_failed_payments,retry_count,customer_success_rate,hour_of_payment,customer_tenure_days,recovery_action,recovered,recovered_amount
PAY_04072,2873,Wallet,Bank Timeout,5,1,1,0.714,3,929,Retry,1,2873
PAY_04073,4949,Card,Insufficient Funds,8,2,2,0.727,13,1133,Retry,0,0
PAY_04074,7753,UPI,Insufficient Funds,7,1,1,0.778,8,1477,UPI Link,1,7753
PAY_04075,5214,UPI,Bank Timeout,8,0,0,0.889,6,1210,Retry,1,5214
PAY_04076,6393,UPI,Network Error,4,1,1,0.667,6,1124,Retry,1,6393
PAY_04077,4587,Net Banking,Network Error,6,2,0,0.667,23,480,Retry,0,0
PAY_04078,1700,Net Banking,Card Declined,8,4,1,0.615,0,515,UPI Link,1,1700
PAY_04079,3302,UPI,Network Error,9,0,0,0.9,19,231,Reminder,1,3302
PAY_04080,2006,Net Banking,Bank Timeout,8,2,1,0.727,20,859,Reminder,1,2006
PAY_04081,1353,Card,Network Error,9,2,0,0.75,12,273,Retry,1,1353
PAY_04082,11057,Card,Insufficient Funds,7,3,0,0.636,2,1342,UPI Link,1,11057
PAY_04083,819,Card,Insufficient Funds,13,0,1,0.929,1,1484,UPI Link,0,0
PAY_04084,12510,Wallet,Card Declined,13,2,0,0.812,0,550,Reminder,0,0
PAY_04085,5839,UPI,Insufficient Funds,9,0,0,0.9,22,1414,UPI Link,1,5839
PAY_04086,1193,Net Banking,Insufficient Funds,11,1,1,0.846,6,327,Reminder,1,1193
PAY_04087,1841,Card,Network Error,9,3,2,0.692,2,122,UPI Link,0,0
PAY_04088,1249,Net Banking,Insufficient Funds,6,5,2,0.5,4,296,UPI Link,0,0
PAY_04089,3117,Wallet,Insufficient Funds,9,1,1,0.818,23,1143,UPI Link,0,0
PAY_04090,7461,Wallet,Technical Error,10,4,1,0.667,13,420,Retry,1,7461
PAY_04091,4869,Net Banking,Insufficient Funds,10,1,1,0.833,9,296,Reminder,1,4869
PAY_04092,6465,UPI,Technical Error,10,2,2,0.769,20,1380,Reminder,0,0
PAY_04093,4555,Wallet,Insufficient Funds,1,1,0,0.333,17,1274,Reminder,1,4555
PAY_04094,26458,Card,Technical Error,5,2,1,0.625,16,884,Retry,1,26458
PAY_04095,1682,Wallet,Bank Timeout,6,2,0,0.667,15,25,Retry,1,1682
PAY_04096,7157,Wallet,Card Declined,7,2,2,0.7,20,348,UPI Link,0,0
PAY_04097,3314,Card,Insufficient Funds,5,2,0,0.625,19,687,UPI Link,0,0
PAY_04098,1291,Card,Card Declined,7,1,1,0.778,23,278,UPI Link,0,0
PAY_04099,20524,Net Banking,Bank Timeout,4,0,1,0.8,17,1195,Retry,1,20524
PAY_04100,3300,Net Banking,Card Declined,6,2,1,0.667,19,642,UPI Link,1,3300
PAY_04101,2407,UPI,Card Declined,7,4,0,0.583,4,684,Retry,1,2407
PAY_04102,2130,UPI,Insufficient Funds,9,0,1,0.9,6,1261,UPI Link,1,2130
PAY_04103,27282,Card,Insufficient Funds,11,3,2,0.733,14,352,Reminder,0,0
PAY_04104,1792,UPI,Bank Timeout,9,2,1,0.75,12,1160,Retry,1,1792
PAY_04105,1589,Wallet,Insufficient Funds,12,2,2,0.8,12,1016,Reminder,0,0
PAY_04106,2639,UPI,Insufficient Funds,9,1,0,0.818,10,1454,UPI Link,1,2639
PAY_04107,16863,Wallet,Insufficient Funds,6,2,1,0.667,3,1167,Reminder,0,0
PAY_04108,3221,UPI,Card Declined,9,1,0,0.818,14,526,UPI Link,1,3221
PAY_04109,8278,Wallet,Insufficient Funds,10,3,0,0.714,7,618,Reminder,0,0
PAY_04110,1793,Card,Bank Timeout,5,1,0,0.714,4,191,Retry,1,1793
PAY_04111,4128,UPI,Bank Timeout,12,1,0,0.857,5,440,Reminder,1,4128
PAY_04112,2538,Net Banking,Insufficient Funds,6,2,0,0.667,23,1361,UPI Link,1,2538
PAY_04113,7170,Net Banking,Technical Error,10,3,2,0.714,14,972,Retry,1,7170
PAY_04114,2294,Wallet,Network Error,9,3,0,0.692,6,1382,Retry,1,2294
PAY_04115,5551,Net Banking,Technical Error,5,2,0,0.625,7,268,Retry,1,5551
PAY_04116,1046,UPI,User Abandoned,13,2,1,0.812,19,615,UPI Link,0,0
PAY_04117,12213,UPI,User Abandoned,11,1,0,0.846,8,707,UPI Link,0,0
PAY_04118,5875,Net Banking,Network Error,6,2,1,0.667,11,230,Retry,0,0
PAY_04119,8866,Card,Insufficient Funds,9,4,0,0.643,18,1367,Reminder,0,0
PAY_04120,6696,UPI,Bank Timeout,8,0,1,0.889,17,829,Reminder,1,6696
PAY_04121,6297,Net Banking,User Abandoned,9,5,1,0.6,17,848,Reminder,1,6297
PAY_04122,1884,Wallet,Network Error,14,1,2,0.875,13,260,Reminder,0,0
PAY_04123,1317,Wallet,Insufficient Funds,4,3,0,0.5,16,1077,Reminder,0,0
PAY_04124,1201,Wallet,Technical Error,11,2,0,0.786,16,473,Retry,1,1201
PAY_04125,919,UPI,Network Error,3,0,0,0.75,18,67,Retry,1,919
PAY_04126,623,Card,Insufficient Funds,8,0,1,0.889,9,90,Reminder,1,623
PAY_04127,7027,Card,Card Declined,7,4,1,0.583,23,1281,UPI Link,1,7027
PAY_04128,672,Card,Technical Error,6,2,0,0.667,8,1107,Retry,1,672
PAY_04129,7261,Wallet,Technical Error,9,3,1,0.692,1,1033,Retry,1,7261
PAY_04130,1609,Card,Network Error,8,0,1,0.889,13,653,Retry,1,1609
PAY_04131,3337,Card,Bank Timeout,6,4,2,0.545,0,345,Reminder,0,0
PAY_04132,2607,Card,Bank Timeout,7,2,2,0.7,23,1007,UPI Link,0,0
PAY_04133,19682,Card,Insufficient Funds,7,4,0,0.583,10,4,Retry,1,19682
PAY_04134,3954,Card,Insufficient Funds,9,2,0,0.75,0,38,UPI Link,0,0
PAY_04135,13500,Wallet,Bank Timeout,6,2,0,0.667,23,1463,Reminder,0,0
PAY_04136,1964,Wallet,Bank Timeout,8,2,1,0.727,3,1254,Retry,0,0
PAY_04137,2126,UPI,Insufficient Funds,7,3,0,0.636,3,832,UPI Link,0,0
PAY_04138,19187,UPI,Network Error,6,1,0,0.75,12,1163,UPI Link,0,0
PAY_04139,4175,Card,Bank Timeout,10,1,0,0.833,21,1013,Retry,1,4175
PAY_04140,27183,Wallet,User Abandoned,16,0,1,0.941,21,1090,UPI Link,1,27183
PAY_04141,14147,Wallet,User Abandoned,8,1,2,0.8,19,92,Reminder,0,0
PAY_04142,4692,Net Banking,Technical Error,11,3,1,0.733,2,1122,Retry,1,4692
PAY_04143,9505,Net Banking,Card Declined,12,4,0,0.706,1,104,UPI Link,1,9505
PAY_04144,4171,Net Banking,User Abandoned,8,3,0,0.667,7,890,Reminder,1,4171
PAY_04145,10379,UPI,User Abandoned,7,2,0,0.7,14,169,UPI Link,0,0
PAY_04146,1240,UPI,Technical Error,9,2,0,0.75,21,1238,Retry,0,0
PAY_04147,22183,Net Banking,User Abandoned,11,3,0,0.733,10,1027,Reminder,0,0
PAY_04148,3535,Net Banking,Bank Timeout,8,1,0,0.8,6,1303,Retry,1,3535
PAY_04149,2304,UPI,Insufficient Funds,12,3,0,0.75,6,664,UPI Link,1,2304
PAY_04150,30005,Net Banking,Card Declined,9,5,1,0.6,0,915,UPI Link,1,30005
PAY_04151,1239,Net Banking,Technical Error,9,3,1,0.692,22,560,UPI Link,1,1239
PAY_04152,771,Wallet,Card Declined,8,3,0,0.667,22,110,UPI Link,0,0
PAY_04153,4718,Card,Technical Error,6,3,2,0.6,23,33,UPI Link,0,0
PAY_04154,1899,UPI,User Abandoned,5,1,1,0.714,4,283,UPI Link,1,1899
PAY_04155,3138,Wallet,Network Error,8,1,0,0.8,0,306,Reminder,0,0
PAY_04156,4986,Wallet,Bank Timeout,7,4,0,0.583,16,710,Retry,1,4986
PAY_04157,2529,UPI,Card Declined,7,3,0,0.636,22,666,Retry,0,0
PAY_04158,2299,Wallet,Bank Timeout,8,3,0,0.667,20,395,Retry,0,0
PAY_04159,3879,Card,Bank Timeout,11,1,0,0.846,14,36,Retry,1,3879
PAY_04160,8453,UPI,Bank Timeout,9,1,1,0.818,3,1147,Reminder,0,0
PAY_04161,10464,Net Banking,Insufficient Funds,10,2,1,0.769,3,1407,Reminder,1,10464
PAY_04162,1152,UPI,User Abandoned,8,1,0,0.8,20,671,Reminder,1,1152
PAY_04163,5512,UPI,Technical Error,6,1,2,0.75,12,235,Retry,0,0
PAY_04164,1134,UPI,Card Declined,4,3,1,0.5,5,449,UPI Link,1,1134
PAY_04165,6605,Wallet,Card Declined,9,2,0,0.75,1,175,UPI Link,0,0
PAY_04166,15776,Card,Network Error,9,0,0,0.9,14,178,Retry,1,15776
PAY_04167,835,Card,Bank Timeout,6,1,0,0.75,18,1285,Retry,1,835
PAY_04168,1596,Net Banking,Insufficient Funds,7,4,0,0.583,0,1342,Retry,0,0
PAY_04169,4187,Net Banking,Insufficient Funds,5,1,1,0.714,23,880,Reminder,1,4187
PAY_04170,1863,Net Banking,Bank Timeout,16,1,2,0.889,8,640,Reminder,1,1863
PAY_04171,3398,UPI,Technical Error,6,4,2,0.545,5,296,Retry,1,3398
PAY_04172,9934,Wallet,Bank Timeout,7,0,2,0.875,9,785,UPI Link,1,9934
PAY_04173,2273,UPI,Insufficient Funds,9,2,1,0.75,2,682,Reminder,0,0
PAY_04174,3813,Net Banking,Card Declined,7,2,2,0.7,23,1282,Retry,1,3813
PAY_04175,1485,Net Banking,Card Declined,9,3,0,0.692,8,482,UPI Link,1,1485
PAY_04176,5326,Wallet,Insufficient Funds,9,2,1,0.75,13,1096,Reminder,1,5326
PAY_04177,2150,Net Banking,Insufficient Funds,9,2,2,0.75,21,259,UPI Link,0,0
PAY_04178,3439,Card,Card Declined,7,5,1,0.538,0,1044,UPI Link,1,3439
PAY_04179,5005,Wallet,User Abandoned,8,1,1,0.8,11,1432,UPI Link,0,0
PAY_04180,2896,Card,Bank Timeout,10,1,0,0.833,2,1273,UPI Link,0,0
PAY_04181,2019,Wallet,Network Error,5,3,1,0.556,16,553,UPI Link,1,2019
PAY_04182,645,Net Banking,Card Declined,9,4,1,0.643,2,1357,UPI Link,1,645
PAY_04183,2328,UPI,User Abandoned,2,0,0,0.667,11,31,Reminder,0,0
PAY_04184,2844,UPI,Network Error,7,5,0,0.538,16,1159,Retry,1,2844
PAY_04185,951,Net Banking,Bank Timeout,4,0,0,0.8,7,642,UPI Link,1,951
PAY_04186,3930,Card,Technical Error,8,0,0,0.889,9,1487,Retry,0,0
PAY_04187,1552,Wallet,Network Error,6,5,0,0.5,3,309,Retry,0,0
PAY_04188,1450,Wallet,Technical Error,6,2,1,0.667,23,730,Retry,0,0
PAY_04189,1463,Net Banking,Network Error,9,0,0,0.9,0,819,Retry,1,1463
PAY_04190,21955,Net Banking,Technical Error,4,1,2,0.667,2,254,Reminder,0,0
PAY_04191,1119,Wallet,Bank Timeout,5,1,1,0.714,17,165,Retry,0,0
PAY_04192,2453,Wallet,Bank Timeout,6,0,0,0.857,21,879,Retry,1,2453
PAY_04193,8351,Card,Technical Error,5,1,2,0.714,18,589,UPI Link,1,8351
PAY_04194,1743,Card,User Abandoned,10,1,0,0.833,16,1059,Reminder,0,0
PAY_04195,3383,Wallet,Network Error,5,2,0,0.625,12,830,Retry,1,3383
PAY_04196,3171,UPI,Technical Error,10,2,0,0.769,3,90,Retry,0,0
PAY_04197,12122,Card,Technical Error,10,2,0,0.769,6,1345,UPI Link,1,12122
PAY_04198,2503,UPI,User Abandoned,8,2,0,0.727,7,61,Reminder,1,2503
PAY_04199,495,Wallet,Insufficient Funds,9,3,0,0.692,19,1082,Reminder,1,495
PAY_04200,2900,Card,Card Declined,6,2,0,0.667,3,1462,Reminder,1,2900
PAY_04201,1694,Wallet,Insufficient Funds,9,1,0,0.818,6,335,Reminder,0,0
PAY_04202,4469,Card,Insufficient Funds,9,1,1,0.818,14,1128,UPI Link,1,4469
PAY_04203,597,UPI,Insufficient Funds,10,0,0,0.909,8,67,Retry,1,597
PAY_04204,1550,Card,Technical Error,12,2,1,0.8,3,493,Retry,1,1550
PAY_04205,4692,Wallet,User Abandoned,7,1,0,0.778,18,956,UPI Link,1,4692
PAY_04206,2774,Wallet,Insufficient Funds,8,1,2,0.8,3,1291,UPI Link,1,2774
PAY_04207,21765,Card,Technical Error,9,2,2,0.75,22,1264,Retry,0,0
PAY_04208,4393,UPI,User Abandoned,6,4,1,0.545,8,202,UPI Link,1,4393
PAY_04209,1562,Net Banking,User Abandoned,6,1,1,0.75,16,674,UPI Link,1,1562
PAY_04210,563,UPI,User Abandoned,9,0,0,0.9,2,422,Retry,1,563
PAY_04211,4852,Net Banking,Bank Timeout,9,1,0,0.818,16,340,UPI Link,0,0
PAY_04212,1246,UPI,Card Declined,7,5,0,0.538,17,1083,UPI Link,1,1246
PAY_04213,579,Wallet,Network Error,5,3,2,0.556,0,966,Reminder,0,0
PAY_04214,4895,Wallet,Network Error,6,1,0,0.75,22,465,Retry,1,4895
PAY_04215,11997,Wallet,Insufficient Funds,13,0,1,0.929,0,1132,UPI Link,1,11997
PAY_04216,2452,UPI,Network Error,8,3,1,0.667,4,266,UPI Link,1,2452
PAY_04217,2717,Wallet,Technical Error,8,2,1,0.727,15,248,Retry,0,0
PAY_04218,8444,Wallet,Technical Error,10,1,0,0.833,1,917,UPI Link,1,8444
PAY_04219,1974,UPI,Insufficient Funds,7,1,0,0.778,9,1121,Reminder,1,1974
PAY_04220,3083,Net Banking,Technical Error,8,1,1,0.8,16,65,Retry,1,3083
PAY_04221,10066,Net Banking,User Abandoned,8,2,0,0.727,6,277,Reminder,1,10066
PAY_04222,7433,Wallet,Bank Timeout,8,0,0,0.889,3,801,Retry,1,7433
PAY_04223,1619,Wallet,Network Error,8,0,2,0.889,12,1130,Reminder,1,1619
PAY_04224,2152,Wallet,Technical Error,6,3,1,0.6,21,967,Retry,0,0
PAY_04225,25653,Wallet,User Abandoned,7,0,2,0.875,11,136,Reminder,0,0
PAY_04226,1358,UPI,Bank Timeout,12,0,1,0.923,11,1428,UPI Link,1,1358
PAY_04227,2583,Card,Insufficient Funds,8,1,0,0.8,1,237,UPI Link,1,2583
PAY_04228,10787,Net Banking,Bank Timeout,9,3,1,0.692,2,10,Retry,1,10787
PAY_04229,5066,UPI,Bank Timeout,8,1,0,0.8,11,96,Reminder,0,0
PAY_04230,3368,Net Banking,Bank Timeout,9,2,0,0.75,6,1440,UPI Link,1,3368
PAY_04231,3441,UPI,Network Error,10,4,1,0.667,7,1184,Retry,1,3441
PAY_04232,3112,Net Banking,Network Error,7,1,0,0.778,7,49,Retry,1,3112
PAY_04233,3069,UPI,User Abandoned,8,4,1,0.615,19,153,UPI Link,0,0
PAY_04234,5448,Net Banking,Bank Timeout,5,3,0,0.556,4,207,Retry,1,5448
PAY_04235,25463,UPI,Card Declined,9,1,1,0.818,23,747,Reminder,1,25463
PAY_04236,3885,Wallet,User Abandoned,8,1,0,0.8,12,1461,UPI Link,0,0
PAY_04237,10339,Card,User Abandoned,3,1,1,0.6,10,477,Reminder,0,0
PAY_04238,8680,UPI,Insufficient Funds,4,1,0,0.667,10,35,UPI Link,1,8680
PAY_04239,6443,Net Banking,Card Declined,4,3,1,0.5,8,319,UPI Link,1,6443
PAY_04240,4298,Wallet,Insufficient Funds,13,1,0,0.867,15,506,UPI Link,1,4298
PAY_04241,2910,Net Banking,User Abandoned,4,3,0,0.5,4,1119,UPI Link,1,2910
PAY_04242,1084,Wallet,Card Declined,13,6,0,0.65,3,275,UPI Link,1,1084
PAY_04243,3702,Net Banking,Network Error,10,3,1,0.714,16,202,Retry,1,3702
PAY_04244,4203,Net Banking,Bank Timeout,6,2,1,0.667,20,94,UPI Link,1,4203
PAY_04245,1847,Wallet,Bank Timeout,13,1,0,0.867,23,786,Retry,1,1847
PAY_04246,3666,Net Banking,Technical Error,6,1,1,0.75,23,758,UPI Link,0,0
PAY_04247,4338,Wallet,Card Declined,7,3,1,0.636,4,76,UPI Link,1,4338
PAY_04248,4079,Wallet,Insufficient Funds,10,2,0,0.769,14,417,Reminder,0,0
PAY_04249,5900,Wallet,Insufficient Funds,11,3,0,0.733,12,540,UPI Link,0,0
PAY_04250,4734,Wallet,Network Error,6,1,2,0.75,7,986,UPI Link,0,0
PAY_04251,527,UPI,Bank Timeout,12,0,0,0.923,15,652,Retry,1,527
PAY_04252,2555,Card,Network Error,6,3,0,0.6,5,906,Retry,0,0
PAY_04253,9418,UPI,Technical Error,6,4,1,0.545,10,1446,Retry,1,9418
PAY_04254,11646,Card,Card Declined,8,0,0,0.889,5,1153,UPI Link,1,11646
PAY_04255,37151,Net Banking,Card Declined,7,1,2,0.778,16,825,Retry,1,37151
PAY_04256,1695,Wallet,Bank Timeout,11,1,1,0.846,16,615,Reminder,0,0
PAY_04257,4646,Wallet,Card Declined,8,4,1,0.615,8,279,UPI Link,1,4646
PAY_04258,1767,Wallet,User Abandoned,9,4,0,0.643,4,980,UPI Link,1,1767
PAY_04259,4324,Card,Technical Error,6,1,0,0.75,23,1124,Reminder,0,0
PAY_04260,8523,Wallet,Card Declined,9,3,1,0.692,22,284,UPI Link,1,8523
PAY_04261,1902,Card,Bank Timeout,12,1,1,0.857,13,1479,Retry,1,1902
PAY_04262,7872,Wallet,Network Error,16,5,0,0.727,13,1376,Retry,0,0
PAY_04263,4256,Net Banking,Network Error,8,3,1,0.667,12,1212,Retry,1,4256
PAY_04264,425,Card,Insufficient Funds,13,1,2,0.867,10,759,UPI Link,0,0
PAY_04265,9505,Net Banking,Insufficient Funds,8,2,0,0.727,0,1408,UPI Link,1,9505
PAY_04266,2771,Card,Card Declined,11,4,0,0.688,18,857,Reminder,1,2771
PAY_04267,3196,Net Banking,Network Error,5,1,1,0.714,13,528,UPI Link,1,3196
PAY_04268,3398,Net Banking,Bank Timeout,6,3,2,0.6,20,659,Reminder,0,0
PAY_04269,1407,UPI,User Abandoned,8,0,1,0.889,16,1220,UPI Link,1,1407
PAY_04270,3241,Wallet,User Abandoned,11,1,0,0.846,11,522,Reminder,1,3241
PAY_04271,1468,UPI,Network Error,4,1,2,0.667,0,495,UPI Link,0,0
PAY_04272,2842,Net Banking,Bank Timeout,6,3,0,0.6,15,431,UPI Link,0,0
PAY_04273,1081,Card,Card Declined,9,3,2,0.692,6,370,UPI Link,1,1081
PAY_04274,4636,Card,Bank Timeout,8,2,2,0.727,4,988,Reminder,0,0
PAY_04275,7025,UPI,Card Declined,11,1,0,0.846,20,1004,UPI Link,1,7025
PAY_04276,4004,UPI,Card Declined,6,2,0,0.667,13,337,UPI Link,1,4004
PAY_04277,828,Net Banking,Bank Timeout,8,1,1,0.8,17,762,Retry,1,828
PAY_04278,4852,Net Banking,Network Error,6,4,1,0.545,18,1134,Retry,1,4852
PAY_04279,2296,Net Banking,Bank Timeout,10,1,0,0.833,13,1185,Retry,0,0
PAY_04280,1510,Card,Bank Timeout,19,3,0,0.826,5,847,Reminder,0,0
PAY_04281,1314,UPI,Insufficient Funds,8,3,0,0.667,5,1390,Reminder,1,1314
PAY_04282,5669,Wallet,Insufficient Funds,2,3,0,0.333,13,1119,Reminder,1,5669
PAY_04283,15718,UPI,Card Declined,12,4,1,0.706,0,443,Reminder,0,0
PAY_04284,5316,UPI,Card Declined,7,5,0,0.538,14,81,Reminder,1,5316
PAY_04285,16573,UPI,Insufficient Funds,10,1,0,0.833,18,407,Reminder,0,0
PAY_04286,1954,Wallet,Card Declined,6,2,0,0.667,8,573,UPI Link,1,1954
PAY_04287,1602,Card,Insufficient Funds,7,1,1,0.778,5,1154,Reminder,1,1602
PAY_04288,13056,Wallet,Card Declined,10,4,0,0.667,17,11,UPI Link,1,13056
PAY_04289,28479,UPI,User Abandoned,14,1,1,0.875,10,533,Reminder,1,28479
PAY_04290,710,Net Banking,Network Error,9,3,2,0.692,19,1127,Reminder,0,0
PAY_04291,3642,Card,User Abandoned,5,3,1,0.556,7,261,Reminder,1,3642
PAY_04292,1591,Card,Card Declined,10,2,0,0.769,17,179,UPI Link,1,1591
PAY_04293,4748,UPI,Card Declined,6,2,0,0.667,11,1336,UPI Link,0,0
PAY_04294,3003,Wallet,Insufficient Funds,8,1,0,0.8,13,1472,Reminder,0,0
PAY_04295,3876,Wallet,User Abandoned,8,1,0,0.8,5,930,UPI Link,1,3876
PAY_04296,494,Net Banking,Technical Error,5,2,0,0.625,18,1002,Retry,1,494
PAY_04297,2324,Net Banking,Insufficient Funds,7,1,1,0.778,23,2,UPI Link,1,2324
PAY_04298,1817,Wallet,Technical Error,5,0,0,0.833,13,1015,Reminder,1,1817
PAY_04299,5687,Wallet,Insufficient Funds,7,2,0,0.7,1,1118,Reminder,0,0
PAY_04300,3610,UPI,Network Error,12,1,0,0.857,19,96,Retry,1,3610
PAY_04301,1991,UPI,Technical Error,9,1,0,0.818,7,1270,Retry,1,1991
PAY_04302,7922,Net Banking,Network Error,4,1,1,0.667,1,1198,Retry,1,7922
PAY_04303,7424,Card,Technical Error,6,2,0,0.667,7,423,Retry,1,7424
PAY_04304,3188,Card,Bank Timeout,9,4,0,0.643,2,84,Retry,0,0
PAY_04305,1334,Net Banking,User Abandoned,7,2,0,0.7,11,122,Reminder,1,1334
PAY_04306,2436,Card,Technical Error,4,1,0,0.667,10,1471,Retry,0,0
PAY_04307,749,UPI,Bank Timeout,8,3,1,0.667,18,1033,UPI Link,1,749
PAY_04308,7014,Net Banking,User Abandoned,8,3,0,0.667,19,397,UPI Link,1,7014
PAY_04309,3175,Card,Bank Timeout,8,2,0,0.727,9,505,Retry,1,3175
PAY_04310,2487,Card,Network Error,4,2,1,0.571,4,15,UPI Link,0,0
PAY_04311,4704,UPI,Technical Error,11,2,1,0.786,23,1103,Reminder,0,0
PAY_04312,27918,Card,Insufficient Funds,8,2,0,0.727,8,554,Reminder,0,0
PAY_04313,4687,UPI,Card Declined,8,2,0,0.727,19,805,UPI Link,0,0
PAY_04314,2673,Card,Insufficient Funds,6,4,0,0.545,4,498,Retry,0,0
PAY_04315,3025,Wallet,Bank Timeout,6,3,0,0.6,15,942,Retry,1,3025
PAY_04316,6412,Net Banking,Technical Error,8,3,0,0.667,2,31,Retry,0,0
PAY_04317,1376,Net Banking,User Abandoned,8,3,0,0.667,18,417,UPI Link,0,0
PAY_04318,7680,Net Banking,Network Error,8,1,0,0.8,18,272,Retry,1,7680
PAY_04319,5962,Wallet,Insufficient Funds,10,3,2,0.714,7,205,UPI Link,0,0
PAY_04320,2729,Card,User Abandoned,10,2,1,0.769,4,868,UPI Link,0,0
PAY_04321,1711,Net Banking,Card Declined,11,2,0,0.786,4,1368,Reminder,0,0
PAY_04322,1504,Wallet,Technical Error,16,1,1,0.889,3,291,UPI Link,1,1504
PAY_04323,3032,Wallet,Insufficient Funds,6,5,1,0.5,7,55,Reminder,1,3032
PAY_04324,2396,Card,User Abandoned,6,2,2,0.667,17,551,Reminder,0,0
PAY_04325,4909,Card,Technical Error,11,2,0,0.786,6,341,UPI Link,1,4909
PAY_04326,2372,UPI,Technical Error,13,1,2,0.867,7,680,Reminder,1,2372
PAY_04327,32207,Net Banking,Insufficient Funds,8,2,0,0.727,6,1475,UPI Link,1,32207
PAY_04328,3542,UPI,Network Error,12,1,2,0.857,3,614,Reminder,1,3542
PAY_04329,3983,UPI,Network Error,9,4,1,0.643,15,1211,Retry,0,0
PAY_04330,2315,Card,Technical Error,7,1,1,0.778,19,260,Retry,1,2315
PAY_04331,9964,Net Banking,Bank Timeout,7,0,0,0.875,2,1028,Retry,1,9964
PAY_04332,1026,Net Banking,User Abandoned,6,1,2,0.75,10,1435,UPI Link,1,1026
PAY_04333,1405,UPI,Network Error,4,1,0,0.667,23,16,Retry,1,1405
PAY_04334,8643,Wallet,Card Declined,12,0,0,0.923,13,1010,UPI Link,1,8643
PAY_04335,3461,Card,Bank Timeout,4,0,0,0.8,5,1207,Retry,1,3461
PAY_04336,1909,Wallet,Technical Error,11,1,0,0.846,11,1265,Reminder,0,0
PAY_04337,1900,Card,Technical Error,10,0,1,0.909,22,1112,Retry,1,1900
PAY_04338,2453,Wallet,Technical Error,6,2,0,0.667,16,684,Retry,1,2453
PAY_04339,1993,Net Banking,User Abandoned,11,1,1,0.846,16,394,UPI Link,1,1993
PAY_04340,5218,Card,Technical Error,9,3,2,0.692,13,1456,UPI Link,1,5218
PAY_04341,5272,Card,Card Declined,6,0,0,0.857,0,1041,UPI Link,0,0
PAY_04342,2578,Wallet,Bank Timeout,4,0,2,0.8,18,345,Reminder,0,0
PAY_04343,10237,Card,User Abandoned,9,3,0,0.692,23,765,Reminder,1,10237
PAY_04344,5126,Wallet,Bank Timeout,8,2,1,0.727,5,354,Retry,1,5126
PAY_04345,1997,Net Banking,Insufficient Funds,6,5,0,0.5,17,376,Reminder,1,1997
PAY_04346,467,Wallet,Bank Timeout,4,0,0,0.8,14,353,Retry,1,467
PAY_04347,8208,Card,Network Error,7,1,0,0.778,5,1324,Retry,1,8208
PAY_04348,2179,Card,Bank Timeout,9,3,0,0.692,8,179,Retry,0,0
PAY_04349,8824,Card,Network Error,11,0,0,0.917,0,1241,UPI Link,1,8824
PAY_04350,1619,Wallet,Card Declined,5,2,0,0.625,22,909,UPI Link,1,1619
PAY_04351,1932,Wallet,Card Declined,10,2,0,0.769,8,702,Reminder,0,0
PAY_04352,3196,UPI,Network Error,6,3,0,0.6,13,398,Retry,1,3196
PAY_04353,10775,Wallet,Technical Error,7,5,2,0.538,1,39,UPI Link,0,0
PAY_04354,3841,UPI,Insufficient Funds,5,4,2,0.5,2,1178,Reminder,0,0
PAY_04355,1794,Net Banking,Bank Timeout,10,2,1,0.769,19,364,Retry,0,0
PAY_04356,2300,Net Banking,Card Declined,9,3,0,0.692,2,1213,UPI Link,1,2300
PAY_04357,4247,UPI,User Abandoned,8,1,0,0.8,13,44,UPI Link,1,4247
PAY_04358,836,Card,Card Declined,8,4,1,0.615,21,77,UPI Link,1,836
PAY_04359,4900,Net Banking,Card Declined,6,5,0,0.5,21,857,Reminder,1,4900
PAY_04360,2320,UPI,Card Declined,5,3,1,0.556,4,801,UPI Link,0,0
PAY_04361,16027,Net Banking,Insufficient Funds,9,3,0,0.692,18,667,Reminder,1,16027
PAY_04362,4016,Card,Bank Timeout,8,1,0,0.8,13,185,Retry,1,4016
PAY_04363,6284,Wallet,User Abandoned,4,3,0,0.5,7,1379,Reminder,1,6284
PAY_04364,2227,Card,Card Declined,4,1,0,0.667,0,1317,Retry,0,0
PAY_04365,10217,Net Banking,Technical Error,13,2,2,0.812,2,892,Reminder,0,0
PAY_04366,4904,Card,User Abandoned,6,1,0,0.75,12,715,Reminder,0,0
PAY_04367,3899,Net Banking,Insufficient Funds,8,3,2,0.667,6,942,Reminder,1,3899
PAY_04368,9480,Wallet,User Abandoned,13,2,1,0.812,16,742,Reminder,1,9480
PAY_04369,4588,Wallet,Insufficient Funds,9,1,1,0.818,22,427,UPI Link,1,4588
PAY_04370,14954,Net Banking,Bank Timeout,5,0,1,0.833,1,569,UPI Link,1,14954
PAY_04371,8393,UPI,Card Declined,9,1,0,0.818,10,205,UPI Link,1,8393
PAY_04372,5720,Wallet,Insufficient Funds,11,3,0,0.733,15,1270,UPI Link,1,5720
PAY_04373,4878,Card,Bank Timeout,4,5,0,0.4,22,375,Retry,1,4878
PAY_04374,2696,Card,Technical Error,6,3,1,0.6,7,912,Retry,1,2696
PAY_04375,3674,Net Banking,Insufficient Funds,4,2,1,0.571,5,449,Reminder,1,3674
PAY_04376,2704,Wallet,Technical Error,6,1,0,0.75,16,797,Retry,1,2704
PAY_04377,1551,Wallet,Network Error,7,0,0,0.875,5,736,UPI Link,0,0
